COL PARROQ CONFRATERNIDAD DE LA DOCTRINA CRISTIANA;Barrios Unidos;A;NO OFICIAL;56;53;48;50;53;259;;
COL DIST LA ESTANCIA;Los Mártires;A;OFICIAL;44;40;38;40;40;202;;
NESTOR FORERO ALCALA;Rafael Uribe Uribe;A;OFICIAL;52;50;45;46;47;241;;
COL REUVEN FEUERSTEIN                                                                               ;Santa Fe;A;NO OFICIAL;71;75;69;72;82;363;;
COL MAYOR DE GALES                                                                                  ;San Cristobal;A;NO OFICIAL;56;53;49;52;58;265;;
COL SAN SIMON                                                                                       ;Kennedy;A;NO OFICIAL;58;57;53;55;63;282;;
COL COOP DE LOS ALAMOS                                                                              ;Antonio Nariño;A;NO OFICIAL;57;56;53;52;61;275;;
COL DE ADMON ROBERT OWEN                                                                            ;Engativá;A;NO OFICIAL;53;49;47;47;51;246;;
COLEGIO CLARETIANO EL LIBERTADOR  - SEDE PRINCIPAL;Suba;A;NO OFICIAL;53;55;48;52;55;261;;
LIC INF SANTA TERESITA DE LISIEUX;Santa Fe;A;NO OFICIAL;60;58;55;55;62;287;;
INST GUSTAVO ADOLFO BECQUER;Suba;A;NO OFICIAL;57;53;54;52;55;270;;
INST PSICOPEDAG INTEGRAL                                                                            ;Fontibón;A;NO OFICIAL;60;60;55;56;58;289;;
COL ANDRES ESCOBAR                                                                                  ;La Candelaria;A;NO OFICIAL;59;60;55;57;57;288;;
GIMN SANTA ROSA DE LIMA                                                                             ;Usaquén;A;NO OFICIAL;62;60;60;55;65;298;;
CENT EDUC DIST VILLEMAR EL CARMEN;Usme;A;OFICIAL;57;54;51;52;59;270;;
COL DIST REP DE COSTA RICA;Tunjuelito;A;OFICIAL;56;55;49;50;52;262;;
COL DEPT INTEGRADO FONTIBON;La Candelaria;A;OFICIAL;56;54;51;51;52;265;;
COLEGIO FILARMONICO SIMON BOLIVAR (IED);Suba;A;OFICIAL;54;50;49;50;52;254;;
COLEGIO FILARMONICO SIMON BOLIVAR (IED);Bosa;A;OFICIAL;47;42;42;43;;201;;
COL DIST BENJAMIN HERRERA;Los Mártires;A;OFICIAL;56;52;51;51;53;263;;
COL ANTONIO GARCIA (INS EDUC DIST);Sumapaz;A;OFICIAL;53;54;47;49;47;252;;
INST LEONARD EULER                                                                                  ;Usaquén;A;NO OFICIAL;57;52;52;52;59;268;;
COL ISAAC NEWTON                                                                                    ;Rafael Uribe Uribe;A;NO OFICIAL;57;52;51;51;57;265;;
COL TOMAS CIPRIANO DE MOSQUERA ( INS EDUC DIST) - SEDE PRINCIPAL;Bosa;A;OFICIAL;54;51;48;49;52;253;;
COLEGIO BILINGÜE  INTEGRAL - SEDE PRINCIPAL;Bosa;A;NO OFICIAL;66;64;62;62;78;323;;
LIC ROMULO GALLEGOS                                                                                 ;Fontibón;A;NO OFICIAL;56;52;51;52;58;266;;
GIMN LOS ALERCES                                                                                    ;Rafael Uribe Uribe;A;NO OFICIAL;59;60;55;56;64;290;;
LIC EMPRESARIAL DEL CAMPO;La Candelaria;A;NO OFICIAL;60;59;54;54;57;284;;
COL CLARETIANO                                                                                      ;Kennedy;A;NO OFICIAL;61;60;58;58;62;297;;
LIC SENDERO DEL SABER                                                                               ;San Cristobal;A;NO OFICIAL;47;42;38;40;44;210;;
LIC SAN JOSE ORIENTAL                                                                               ;Usaquén;A;NO OFICIAL;54;52;49;50;53;257;;
COLEGIO SANTO DOMINGO BILINGÜE;Teusaquillo;A;NO OFICIAL;67;67;62;62;71;325;;
LIC  SAN PABLO                                                                                      ;San Cristobal;A;NO OFICIAL;51;44;45;44;46;230;;
GIMN LOS SAUCES                                                                                     ;Sumapaz;A;NO OFICIAL;60;60;55;57;59;290;;
COL MOUNT VERNON                                                                                    ;Kennedy;A;NO OFICIAL;64;62;61;63;77;318;;
INST SAN IGNACIO DE LOYOLA;Tunjuelito;A;NO OFICIAL;64;64;59;59;63;308;;
UNIDAD EDUCATIVA BAHIA SOLANO;Usaquén;A;NO OFICIAL;58;53;53;51;57;270;;
LIC CHICO CAMPESTRE                                                                                 ;Sumapaz;A;NO OFICIAL;66;64;67;59;73;323;;
GIMN IMPERIAL IGNACIA CAMACHO DE CIFUENTES;Puente Aranda;A;NO OFICIAL;61;55;54;54;54;279;;
COLEGIO MADRE MATILDE;Los Mártires;A;NO OFICIAL;55;52;49;51;54;260;;
LIC  NSTRA SRA DE TORCOROMA                                                                         ;Santa Fe;A;NO OFICIAL;65;69;62;61;70;323;;
COL DIST FERNANDO MAZUERA VILLEGAS;Rafael Uribe Uribe;A;OFICIAL;54;49;49;49;50;251;;
CENT EDUC DIST GENERAL SANTANDER;Bosa;A;OFICIAL;54;51;48;48;50;251;;
CENT EDUC DIST ANTONIO VILLAVICENCIO;Usme;A;OFICIAL;;;;;44;17;;
COL DIST SIMON BOLIVAR;Usaquén;A;OFICIAL;50;46;43;47;46;232;;
INST TEC DIST LAUREANO GOMEZ;Suba;A;OFICIAL;57;52;52;51;52;265;;
CENT EDUC DIST ISMAEL PERDOMO;Kennedy;A;OFICIAL;53;50;47;48;49;247;;
COLEGIO AVE MARIA - SEDE PRINCIPAL;Capinero;A;NO OFICIAL;64;66;61;64;66;320;;
COL COOP DE TIMIZA                                                                                  ;Capinero;A;NO OFICIAL;61;61;56;57;62;295;;
COL JOSE JOAQUIN VARGAS                                                                             ;Usaquén;A;NO OFICIAL;58;55;51;57;60;278;;
CENT EDUC DIST EL JAZMIN;Santa Fe;A;OFICIAL;53;51;49;50;52;254;;
COL DIST REP DE COLOMBIA;Teusaquillo;A;OFICIAL;51;47;47;47;49;240;;
COL REAL DE CUNDINAMARCA                                                                            ;Ciudad Bolívar;A;NO OFICIAL;59;53;52;51;60;271;;
VENTIUN ANGELES (INST EDUC DIST);Capinero;A;OFICIAL;57;54;53;52;55;270;;
COL DIST EDUC BAS Y MEDIA ATANASIO GIRARDOT;Sumapaz;A;OFICIAL;55;52;50;51;52;260;;
COL SANTO TORIBIO DE MONGROVEJO;Usaquén;A;NO OFICIAL;60;57;53;53;61;281;;
COLEGIO INSCAP;Bosa;A;NO OFICIAL;50;46;45;47;47;235;;
LIC LATINOAMERICANO DEL SUR - SEDE PRINCIPAL;Santa Fe;A;NO OFICIAL;56;53;53;53;58;270;;
LIC  NUEVOS HORIZONTES                                                                              ;Puente Aranda;A;NO OFICIAL;62;59;56;57;58;292;;
COL AMERICANO DE BOGOTA                                                                             ;Antonio Nariño;A;NO OFICIAL;64;64;62;61;71;317;;
COLEGIO DE NUESTRA SEÑORA DEL PILAR;Teusaquillo;A;NO OFICIAL;64;61;59;58;68;305;;
COL DEL SAGRADO CORAZON DE JESUS BETHLEMITAS;Puente Aranda;A;NO OFICIAL;64;62;60;57;73;308;;
COL MILIT ANTONIO NARIÑO                                                                            ;Antonio Nariño;A;NO OFICIAL;57;56;53;54;55;275;;
COL NSTRA SRA DE LAS VICTORIAS;Suba;A;NO OFICIAL;55;56;50;52;53;266;;
POLITECNICO UNIVERSAL DE CAPACITACION;Los Mártires;A;NO OFICIAL;47;44;44;46;52;229;;
COL ANGLO AMERICANO                                                                                 ;Kennedy;A;NO OFICIAL;72;78;73;73;85;374;;
COL GIMN AMERICANO                                                                                  ;Engativá;A;NO OFICIAL;54;50;48;48;56;252;;
COL NSTRA SRA DE FATIMA POLINAL;Teusaquillo;A;NO OFICIAL;61;58;59;56;61;293;;
LIC NAVARRA                                                                                         ;La Candelaria;A;NO OFICIAL;73;75;71;70;84;366;;
INST MARSELLA                                                                                       ;Bosa;A;NO OFICIAL;60;56;54;55;63;284;;
LIC LA ESPAÑOLA GABRIEL ANZOLA GOMEZ;Tunjuelito;A;NO OFICIAL;58;58;55;54;59;282;;
ORLANDO HIGUITA ROJAS (INST EDUC DIST);Capinero;A;OFICIAL;54;51;47;49;50;251;;
INST DE BTO TEC COMERCIAL PITAGORAS;San Cristobal;A;NO OFICIAL;50;49;44;47;46;237;;
COL LORENZO DE ALCANTUZ                                                                             ;Suba;A;NO OFICIAL;55;52;50;51;53;260;;
GIMNASIO COLOMBO BRITANICO - BILINGÜE INTERNACIONAL;Usme;B;NO OFICIAL;71;79;71;75;87;375;;
GIMN MIX MANUEL DEL SOCORRO RODRIGUEZ;Sumapaz;A;NO OFICIAL;62;61;60;60;64;305;;
COLEGIO PROVINMA;Suba;A;NO OFICIAL;63;62;58;60;74;309;;
COL CARDENAL SANCHA                                                                                 ;Puente Aranda;A;NO OFICIAL;65;64;61;61;71;317;;
CENT EDUC DIST FABIO LOZANO SIMONELLI;Sumapaz;A;OFICIAL;53;50;45;47;48;243;;
CENT EDUC DIST FABIO LOZANO SIMONELLI;Rafael Uribe Uribe;A;OFICIAL;52;52;49;48;48;250;;
FUNDACIÓN EDUCATIVA PARA LA VIDA  - FUNDESCO - SEDE PRINCIPAL;Sumapaz;A;NO OFICIAL;39;46;42;40;45;210;;
CENT EDUC DIST PABLO DE TARSO;Barrios Unidos;A;OFICIAL;53;50;47;48;49;247;;
CENT EDUC DIST SAN JOSE SUR ORIENTAL;Puente Aranda;A;OFICIAL;51;48;47;48;48;242;;
CENT EDUC DIST BAS Y MEDIA TOM ADAMS;Fontibón;A;OFICIAL;55;52;49;50;49;257;;
CENT EDUC DIST FLORENTINO GONZALEZ;Usme;A;OFICIAL;54;50;49;47;50;250;;
INEM FRANCISCO DE PAULA SANTANDER;Sumapaz;A;OFICIAL;;;;;50;19;;
COL DIST EDUC BAS Y MEDIA JOHN F KENNEDY;Antonio Nariño;A;OFICIAL;52;48;45;47;51;241;;
CENT EDUC DIST LA GAITANA;Fontibón;A;OFICIAL;52;48;46;47;49;242;;
COL DIST LA MERCED;Bosa;A;OFICIAL;59;54;54;54;54;276;;
COL DIST LA MERCED;Tunjuelito;A;OFICIAL;60;56;53;55;58;281;;
COL DIST LA MERCED;Ciudad Bolívar;A;OFICIAL;52;45;46;47;46;237;;
COL MERCEDARIO SAN PEDRO NOLASCO;Suba;A;NO OFICIAL;60;59;54;56;58;287;;
NUEVO LIC SANTA CLARA                                                                               ;Antonio Nariño;A;NO OFICIAL;54;52;47;49;53;253;;
COL CENT DE INSTRUCCION SISTEMATIZADA CEIS;Rafael Uribe Uribe;A;NO OFICIAL;51;43;43;43;43;224;;
GIMN NUEVA AMERICA                                                                                  ;Sumapaz;A;NO OFICIAL;59;54;53;52;57;273;;
COL ELISA BORRERO DE PASTRANA;Engativá;A;NO OFICIAL;61;58;56;56;62;290;;
INST TEC CIAL JULIO CORTAZAR;Suba;A;NO OFICIAL;57;54;52;51;56;268;;
GIMN COLOMBIANO DEL SUR                                                                             ;Sumapaz;A;NO OFICIAL;56;56;52;54;59;274;;
COL RAFAEL MARIA CARRASQUILLA                                                                       ;Fontibón;A;NO OFICIAL;58;56;53;53;53;274;;
COL DIST ANIBAL FERNANDEZ DE SOTO;La Candelaria;A;OFICIAL;57;55;53;52;58;273;;
LIC  NUEVA BRITALIA                                                                                 ;Teusaquillo;A;NO OFICIAL;56;53;51;51;;243;;
CENT EDUC DIST FRANCISCO JAVIER MATIZ;Bosa;A;OFICIAL;52;47;46;46;50;240;;
CENT EDUC DIST LA VICTORIA;Sumapaz;A;OFICIAL;51;48;45;45;46;236;;
COL AGUSTINIANO SUBA                                                                                ;Suba;A;NO OFICIAL;62;60;59;59;67;303;;
ESC PEDAGOGICA EXPERIMENTAL;Kennedy;A;NO OFICIAL;57;52;52;52;;246;;
LIC  REYNEL                                                                                         ;Barrios Unidos;A;NO OFICIAL;57;54;52;51;58;269;;
COL DE LOS ANGELES                                                                                  ;Usme;A;NO OFICIAL;65;62;62;58;72;313;;
LIC JUAN RAMON JIMENEZ                                                                              ;Fontibón;A;NO OFICIAL;68;69;66;66;76;340;;
INST EL INGENIOSO HIDALGO;Fontibón;A;NO OFICIAL;59;55;53;54;57;277;;
COL DE NSTRA SRA DEL BUEN CONSEJO;Kennedy;A;NO OFICIAL;65;62;61;60;70;313;;
LIC PARROQ SAN GREGORIO MAGNO;Capinero;A;NO OFICIAL;62;63;59;59;61;304;;
COL INTERAMERICANO                                                                                  ;Teusaquillo;A;NO OFICIAL;61;57;55;55;61;287;;
CENT EDUC DIST BRASILIA - BOSA;Kennedy;A;OFICIAL;56;53;50;51;52;262;;
CENT EDUC DIST ALTAMIRA SUR ORIENTAL;Puente Aranda;A;OFICIAL;48;44;39;42;42;216;;
CENT EDUC DIST RODRIGO ARENAS BETANCOURT;Antonio Nariño;A;OFICIAL;51;48;45;47;48;239;;
COL DIST ENRIQUE OLAYA HERRERA;Fontibón;A;OFICIAL;53;50;47;48;50;248;;
COL DIST JORGE SOTO DEL CORRAL;Capinero;A;OFICIAL;49;45;43;44;45;226;;
CENT EDUC DIST LOS TEJARES;Fontibón;A;OFICIAL;53;48;43;45;48;237;;
COL ITEC                                                                                            ;Bosa;A;NO OFICIAL;47;40;38;37;42;203;;
BTO DE ADULTOS UNAD                                                                                 ;Teusaquillo;A;NO OFICIAL;55;51;50;50;53;258;;
COL DIST JUAN LOZANO Y LOZANO;Teusaquillo;A;OFICIAL;55;52;51;51;52;261;;
COLEGIO INTEGRADO EDUARDO CABALLERO CALDERON - SEDE PRINCIPAL;Puente Aranda;A;NO OFICIAL;55;46;49;46;49;245;;
GIMN INF GUATIQUIA                                                                                  ;Tunjuelito;A;NO OFICIAL;55;53;49;48;54;257;;
COLEGIO SAN ANGEL - SEDE PRINCIPAL;Barrios Unidos;A;NO OFICIAL;60;56;58;55;62;288;;
UNID EDUC EL FUTURO DEL MAÑANA;Capinero;A;NO OFICIAL;51;51;45;48;51;245;;
COL MAYOR SAN BENITO APOSTOL;Teusaquillo;A;NO OFICIAL;49;51;41;48;54;239;;
COL INMACULADO CORAZON DE MARIA;Santa Fe;A;NO OFICIAL;49;46;44;46;47;232;;
INSTITUTO TOMAS MORO - SEDE PRINCIPAL;La Candelaria;A;NO OFICIAL;51;49;45;45;45;237;;
LIC ATENEO COMERCIAL                                                                                ;San Cristobal;A;NO OFICIAL;54;52;47;51;47;253;;
CENT EDUC DIST BERNARDO JARAMILLO;Engativá;A;OFICIAL;52;50;47;48;49;246;;
INST IP EDUCANDO LA JUVENTUD FUTURO DE COLOMBIA;Usaquén;A;NO OFICIAL;49;47;43;47;49;233;;
GIMN LOS PIRINEOS                                                                                   ;Barrios Unidos;A;NO OFICIAL;62;58;56;56;64;292;;
COL SOLES DEL SABER                                                                                 ;Barrios Unidos;A;NO OFICIAL;54;49;45;47;50;244;;
COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA - SEDE PRINCIPAL;Santa Fe;A;NO OFICIAL;53;47;42;46;54;238;;
INSTITUTO CENTRAL DE ESTUDIOS S.A.S - SEDE PRINCIPAL;Barrios Unidos;A;NO OFICIAL;53;48;47;48;55;247;;
CENT EDUC DIST FRANCISCO DE PAULA SANTANDER;Kennedy;A;OFICIAL;55;51;49;51;50;257;;
COL BRITANICO SEDE TUNJUELITO                                                                       ;Capinero;A;NO OFICIAL;54;56;48;51;52;261;;
COLEGIO TECNISISTEMAS - SEDE PRINCIPAL;Sumapaz;A;NO OFICIAL;50;45;43;46;46;230;;
COLEGIO TECNISISTEMAS - SEDE PRINCIPAL;Los Mártires;A;NO OFICIAL;47;45;42;43;40;220;;
LICEO SAN RAFAEL - SEDE PRINCIPAL;Barrios Unidos;A;NO OFICIAL;58;57;50;53;58;274;;
LIC  MODERNO LEON BAEZ                                                                              ;San Cristobal;A;NO OFICIAL;57;55;52;54;55;273;;
LIC OCTAVIO PAZ                                                                                     ;Barrios Unidos;A;NO OFICIAL;57;53;55;53;54;272;;
GIMN LOS ANGELES                                                                                    ;Capinero;A;NO OFICIAL;57;51;51;50;57;263;;
GIMN ACAD REGIONAL                                                                                  ;Fontibón;A;NO OFICIAL;58;57;55;54;59;281;;
COLEGIO CAPACITACION 2000 - SEDE PRINCIPAL;Kennedy;A;NO OFICIAL;62;58;55;57;61;291;;
COL CAPACITACION 2000                                                                               ;Antonio Nariño;A;NO OFICIAL;51;44;45;48;46;235;;
CENT EDUC DIST REINO DE HOLANDA;Teusaquillo;A;OFICIAL;52;51;47;49;49;248;;
COL DIST MARIANO OSPINA PEREZ;Usme;A;OFICIAL;58;56;53;54;57;277;;
CENT EDUC DIST MORISCO;Rafael Uribe Uribe;A;OFICIAL;58;54;51;52;58;270;;
CENT EDUC DIST GENERAL PAEZ;Engativá;A;OFICIAL;57;55;51;52;51;268;;
COL DIST EDUC BAS Y MEDIA JUAN FRANCISCO BERBEO;Rafael Uribe Uribe;A;OFICIAL;57;55;52;52;53;270;;
COL DIST TOMAS CARRASQUILLA;Sumapaz;A;OFICIAL;54;52;48;51;50;256;;
CENT EDUC DIST MANUELA BELTRAN;Bosa;A;OFICIAL;53;53;46;48;48;249;;
CENT EDUC DIST CHUNIZA;Sumapaz;A;OFICIAL;55;51;49;50;53;257;;
COL DIST ESTRELLA DEL SUR;Engativá;A;OFICIAL;50;50;46;49;46;243;;
SEDE C (LUCERO ALTO - EL TESORO);Rafael Uribe Uribe;A;OFICIAL;;;;;40;15;;
CENT EDUC DIST AULAS COLOMBIANAS EL CONSUELO;Bosa;A;OFICIAL;46;42;40;43;44;214;;
COLEGIO TECNISISTEMAS SEDE BOSA - SEDE PRINCIPAL;Barrios Unidos;A;NO OFICIAL;52;46;46;47;48;239;;
CENTRO EDUCATIVO SAN PABLO CESP - SEDE PRINCIPAL;Los Mártires;A;NO OFICIAL;45;41;40;40;41;207;;
CENT EDUC SCALAS                                                                                    ;Los Mártires;A;NO OFICIAL;66;65;62;60;67;318;;
INST SANTA MARIA DE LA CRUZ;Usaquén;A;NO OFICIAL;60;60;55;56;60;290;;
COLEGIO MIRAVALLES (IED);Barrios Unidos;A;OFICIAL;56;54;50;52;54;265;;
COLEGIO ARGELIA (IED);Tunjuelito;A;OFICIAL;57;58;51;53;57;275;;
CENT EDUC DIST ANTONIO VILLAVICENCIO;Sumapaz;A;OFICIAL;52;52;46;49;51;249;;
GIMN CRISTIANO LUZ Y VIDA                                                                           ;Bosa;A;NO OFICIAL;62;59;58;56;61;295;;
INSTITUTO TECNICO COMERCIAL CERROS DE SUBA;Antonio Nariño;A;NO OFICIAL;58;58;53;56;58;282;;
INST CULT RAFAEL MAYA                                                                               ;Los Mártires;A;NO OFICIAL;59;59;52;56;55;282;;
COLEGIO ASOSIERVAS;Puente Aranda;A;NO OFICIAL;57;55;52;53;59;273;;
COLEGIO LAUREL DE CERA (IED) - SEDE PRINCIPAL;Puente Aranda;A;OFICIAL;57;52;50;50;49;260;;
GIMNASIO COLOMBO ANDINO - SEDE PRINCIPAL;Puente Aranda;A;NO OFICIAL;57;56;52;52;61;274;;
COLEGIO SAN IGNACIO (IED);Rafael Uribe Uribe;A;OFICIAL;56;52;49;51;49;259;;
GIMNASIO PSICOPEDAGOGICO INTEGRAL GIMSIPEI - SEDE PRINCIPAL;Barrios Unidos;A;NO OFICIAL;52;47;46;49;55;245;;
CENT EDUC DIST FRIEDRICH NAUMANN;Usme;A;OFICIAL;55;51;48;49;51;254;;
COLEGIO COMPARTIR SUBA (IED) - SEDE PRINCIPAL;Ciudad Bolívar;A;OFICIAL;57;55;52;53;57;272;;
COLEGIO DE EDUCACION TECNICA Y ACADEMICA CELESTIN FREINET - SEDE PRINCIPAL;Engativá;A;NO OFICIAL;60;59;59;56;57;292;;
ESC. NORMAL SUPERIOR DISTRITAL MARIA MONTESSORI (IED) - SEDE PRINCIPAL;Rafael Uribe Uribe;A;OFICIAL;60;58;55;55;57;285;;
"LATINOAMERICANA DE SISTEMAS Y EDUCACION ""LASIT"" - SEDE PRINCIPAL";Engativá;A;NO OFICIAL;50;49;48;53;43;247;;
COL HERMANOS BELTRAN                                                                                ;Puente Aranda;A;NO OFICIAL;54;51;46;49;52;251;;
COL TRIANGULO KENNEDY                                                                               ;Bosa;A;NO OFICIAL;47;45;41;45;41;221;;
COLEGIO EL NOGAL (IED) - SEDE PRINCIPAL;Los Mártires;A;OFICIAL;55;50;49;51;49;255;;
COLEGIO CRISTIANO MONTE HEBRON - SEDE PRINCIPAL;La Candelaria;A;NO OFICIAL;69;74;67;66;71;346;;
CENT EDUC DIST RURAL EL UVAL;Barrios Unidos;A;OFICIAL;51;46;45;46;45;234;;
CENTRO EDUCATIVO LOMBARDIA;Kennedy;A;NO OFICIAL;59;56;55;56;61;284;;
LIC  ANTONIO DE TOLEDO                                                                              ;Ciudad Bolívar;A;NO OFICIAL;58;56;53;53;57;276;;
COLEGIO ALEJANDRO MAGNO - SEDE PRINCIPAL;Los Mártires;A;NO OFICIAL;51;48;45;45;45;235;;
GIMNASIO NUESTRA SEÑORA DE LA ESPERANZA - SEDE PRINCIPAL;La Candelaria;A;NO OFICIAL;59;57;53;56;62;283;;
COLEGIO KUEPA CALLE 72 - SEDE PRINCIPAL;Antonio Nariño;A;NO OFICIAL;55;49;48;48;54;252;;
COL DIST EDUC BAS Y MEDIA AGUSTIN FERNANDEZ;Barrios Unidos;A;OFICIAL;53;50;46;47;47;244;;
CENT EDUC DIST EL CORTIJO;Los Mártires;A;OFICIAL;53;49;48;49;51;249;;
COL NUEVA CIENCIA                                                                                   ;Puente Aranda;A;NO OFICIAL;57;55;51;52;56;270;;
COLEGIO SAN VICENTE (IED);San Cristobal;A;OFICIAL;54;52;48;49;48;253;;
COL PEDAG DULCE MARIA                                                                               ;Ciudad Bolívar;A;NO OFICIAL;60;58;55;56;57;286;;
COL DIST EDUC BAS Y MEDIA JOSE MARIA CARBONELL;Barrios Unidos;A;OFICIAL;52;49;46;46;48;241;;
CENT EDUC DIST PUERTA AL LLANO;Usme;A;OFICIAL;50;46;46;46;44;234;;
COLEGIO MAYOR PRIMEROS MAESTROS;Kennedy;A;NO OFICIAL;57;55;53;51;69;276;;
DIEGO MONTAÑA CUELLAR;Suba;A;OFICIAL;51;50;46;49;49;245;;
COL NAL ANDRES BELLO;Usme;A;OFICIAL;45;41;39;41;42;208;;
COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES;Usme;A;OFICIAL;54;51;48;49;53;253;;
COL DIST LA AMISTAD;Antonio Nariño;A;OFICIAL;51;48;46;47;47;240;;
COL DIST LA AMISTAD;Antonio Nariño;A;OFICIAL;46;42;41;42;42;213;;
CENT EDUC DIST MARRUECOS Y MOLINOS;Ciudad Bolívar;A;OFICIAL;55;53;50;51;52;261;;
CENT EDUC DIST BAS Y MEDIA VILLA RICA;Engativá;A;OFICIAL;54;53;47;50;53;256;;
CENT EDUC DIST MIGUEL DE CERVANTES SAAVEDRA;Usme;A;OFICIAL;46;41;41;41;42;211;;
COLEGIO REPUBLICA DOMINICANA (IED) - SEDE PRINCIPAL;Suba;A;OFICIAL;54;51;49;49;51;254;;
CENT EDUC DIST JOSE ANTONIO GALAN;Suba;A;OFICIAL;53;50;47;47;49;246;;
CENT EDUC DIST DIANA TURBAY;San Cristobal;A;OFICIAL;53;50;47;48;52;248;;
CEDID ALFONSO LOPEZ PUMAREJO;Teusaquillo;A;OFICIAL;53;50;48;49;49;250;;
CEDID CIUDAD BOLIVAR;Usme;A;OFICIAL;52;50;47;48;47;245;;
INSTITUTO SAN PABLO APOSTOL;La Candelaria;A;NO OFICIAL;67;70;63;64;66;330;;
COL DIST ANTONIO JOSE URIBE;Barrios Unidos;A;OFICIAL;;;;;41;16;;
LIC  EUCARISTICO MIXTO                                                                              ;Teusaquillo;A;NO OFICIAL;50;50;42;43;46;231;;
INST TOMAS DE IRIARTE                                                                               ;Barrios Unidos;A;NO OFICIAL;59;59;52;53;59;280;;
CEDID GUILLERMO CANO ISAZA;Usme;A;OFICIAL;53;51;48;50;50;252;;
COL CUIDADELA EDUCATIVA BOSA (INS EDUC DIST);Engativá;A;OFICIAL;55;52;50;50;51;258;;
COL PSICOPEDAG AMERICANO DEL SUR;Rafael Uribe Uribe;A;NO OFICIAL;51;48;50;49;58;251;;
UNIDAD EDUCATIVA JEAN PIAGET;Antonio Nariño;A;NO OFICIAL;58;54;55;55;58;278;;
CENT EDUC DIST ANTONIO VAN UDEN;Capinero;A;OFICIAL;55;55;49;50;53;262;;
CENT EDUC DIST ANTONIO VAN UDEN;Bosa;A;OFICIAL;56;51;51;50;52;260;;
CENT EDUC DIST INST TEC INTERNACIONAL;Los Mártires;A;OFICIAL;53;49;47;48;50;247;;
COL DIST REP DE COSTA RICA;Usme;A;OFICIAL;54;49;46;47;53;247;;
COL DIST REP DE COSTA RICA;La Candelaria;A;OFICIAL;49;44;44;45;46;228;;
COL CATOLICO DE LA SABANA;La Candelaria;A;NO OFICIAL;62;61;57;56;61;296;;
SALUDCOOP NORTE (INST EDUC DIST);Suba;A;OFICIAL;56;53;53;51;57;268;;
COL CUNDINAMARCA (INS EDUC DIST);Usme;A;OFICIAL;56;53;50;51;55;263;;
SALUDCOOP SUR (INST EDUC DIST);Puente Aranda;A;OFICIAL;55;52;52;52;53;264;;
INST MILIT AQUILEO PARRA                                                                            ;San Cristobal;A;NO OFICIAL;55;51;49;50;57;258;;
INSTITUTO MARMATOS SEDE 2;Suba;A;NO OFICIAL;54;52;44;49;55;251;;
INST PEDAG PARA EL DESARROLLO INTEGRAL CREAR;Teusaquillo;A;NO OFICIAL;63;62;60;61;69;310;;
LIC HOMERICO                                                                                        ;Antonio Nariño;A;NO OFICIAL;53;48;47;48;56;248;;
INST DE EDUC MEDIA EMAUS                                                                            ;Tunjuelito;A;NO OFICIAL;56;51;51;51;56;263;;
LIC DE APLICACION PSICOPEDAGOGICO;Usaquén;A;NO OFICIAL;56;62;59;59;57;294;;
COL MAYOR DEL QUIROGA  (TALLER INF QUIROGA);Sumapaz;A;NO OFICIAL;56;53;50;51;56;264;;
ACAD AMERICANA DE SISTEMAS Y COMERCIO                                                               ;La Candelaria;A;NO OFICIAL;52;50;51;51;58;258;;
INST ALVARO MUTIS                                                                                   ;Sumapaz;A;NO OFICIAL;56;54;51;52;53;266;;
INST SIERVAS DE LA MADRE DE DIOS;Kennedy;A;NO OFICIAL;57;53;50;50;53;263;;
LIC SAN BERNARDO                                                                                    ;Santa Fe;A;NO OFICIAL;55;52;49;50;57;260;;
COL ALVARO CAMARGO DE LA TORRE E.T.B.;Tunjuelito;A;NO OFICIAL;61;62;56;54;64;293;;
COL DIST EDUC BAS Y MEDIA LEON DE GREIFF;Engativá;A;OFICIAL;44;38;39;40;38;200;;
LIC ALFREDO NOBEL                                                                                   ;San Cristobal;A;NO OFICIAL;60;58;55;54;61;285;;
COL CIAL VILLA MARIA                                                                                ;San Cristobal;A;NO OFICIAL;52;48;45;48;48;241;;
COL DEL SANTISIMO SACRAMENTO;Los Mártires;A;NO OFICIAL;59;56;54;54;62;281;;
COLEGIO COLSUBSIDIO CIUDADELA - SEDE PRINCIPAL;Ciudad Bolívar;A;NO OFICIAL;64;62;61;59;68;310;;
INST SAN RICARDO PAMPURI                                                                            ;Sumapaz;A;NO OFICIAL;56;54;52;52;57;269;;
LIC SANTA BERNARDITA                                                                                ;Usme;A;NO OFICIAL;63;63;59;60;71;310;;
LICEO TÉCNICO BILINGÜE PAULO FREIRE - SEDE PRINCIPAL;Teusaquillo;A;NO OFICIAL;55;60;53;55;59;280;;
COL DIST FERNANDO MAZUERA VILLEGAS;Kennedy;A;OFICIAL;55;54;50;51;;242;;
COL DIST FERNANDO MAZUERA VILLEGAS;Antonio Nariño;A;OFICIAL;;;;;51;20;;
CENT EDUC DIST PORFIRIO BARBA JACOB;Usaquén;A;OFICIAL;53;50;47;48;51;248;;
CENT EDUC DIST PORFIRIO BARBA JACOB;Usaquén;A;OFICIAL;50;46;45;47;47;235;;
COL DIST CARLOS ARANGO VELEZ;Usaquén;A;OFICIAL;58;55;51;53;56;272;;
